Instância;files/gr666.xml
Execução;1 / 2
Tamanho da Populaçap;200
Máximo de gerações;300
Mutação;0
Cruzamento;0
% Manpulação;30
% Mutação;1
Print Parcial;0
Ativa Recursivo;0
Percentual de Redução;75
Profundidade Máxima;5
Percentual de Eltismo;70
Seleção para Cruzamento;0
Forma de Seleção par Mutação;0

;Profundidade;0;Melhor;4156036.000000;Pior;5190446.000000;Media;4432875.430000;Tempo;0.000000
;Profundidade;0;Melhor;4156036.000000;Pior;4875014.000000;Media;4391848.760000;Tempo;0.000000
;Profundidade;0;Melhor;4156036.000000;Pior;4917133.000000;Media;4372236.680000;Tempo;0.000000
;Profundidade;0;Melhor;4114721.000000;Pior;5043493.000000;Media;4350901.595000;Tempo;0.000000
;Profundidade;0;Melhor;4114721.000000;Pior;4840776.000000;Media;4333799.690000;Tempo;0.000000
;Profundidade;0;Melhor;4032693.000000;Pior;5085201.000000;Media;4319914.590000;Tempo;0.000000
;Profundidade;0;Melhor;4032693.000000;Pior;4927273.000000;Media;4290293.835000;Tempo;0.000000
;Profundidade;0;Melhor;3932837.000000;Pior;4973259.000000;Media;4285061.530000;Tempo;0.000000
;Profundidade;0;Melhor;3932837.000000;Pior;4929881.000000;Media;4267127.360000;Tempo;0.000000
;Profundidade;0;Melhor;3932837.000000;Pior;4821825.000000;Media;4252939.625000;Tempo;0.000000
;Profundidade;0;Melhor;3930783.000000;Pior;4984230.000000;Media;4248090.680000;Tempo;1.000000
;Profundidade;0;Melhor;3930783.000000;Pior;4910639.000000;Media;4232495.480000;Tempo;1.000000
;Profundidade;0;Melhor;3897705.000000;Pior;4747607.000000;Media;4214379.860000;Tempo;1.000000
;Profundidade;0;Melhor;3876823.000000;Pior;4933473.000000;Media;4207739.875000;Tempo;1.000000
;Profundidade;0;Melhor;3876823.000000;Pior;4792105.000000;Media;4201676.415000;Tempo;1.000000
;Profundidade;0;Melhor;3876823.000000;Pior;4857229.000000;Media;4182154.845000;Tempo;1.000000
;Profundidade;0;Melhor;3843475.000000;Pior;4888309.000000;Media;4171535.890000;Tempo;1.000000
;Profundidade;0;Melhor;3843475.000000;Pior;4767771.000000;Media;4148670.445000;Tempo;1.000000
;Profundidade;0;Melhor;3843475.000000;Pior;4702043.000000;Media;4131277.610000;Tempo;1.000000
;Profundidade;0;Melhor;3843475.000000;Pior;4820279.000000;Media;4129499.060000;Tempo;1.000000
;Profundidade;0;Melhor;3843475.000000;Pior;4828691.000000;Media;4109062.415000;Tempo;1.000000
;Profundidade;0;Melhor;3843475.000000;Pior;4626428.000000;Media;4104059.900000;Tempo;1.000000
;Profundidade;0;Melhor;3814395.000000;Pior;4682932.000000;Media;4091729.030000;Tempo;2.000000
;Profundidade;0;Melhor;3814395.000000;Pior;4871947.000000;Media;4084524.165000;Tempo;2.000000
;Profundidade;0;Melhor;3742556.000000;Pior;4797466.000000;Media;4080923.830000;Tempo;2.000000
;Profundidade;0;Melhor;3742556.000000;Pior;5072477.000000;Media;4066736.960000;Tempo;2.000000
;Profundidade;0;Melhor;3742556.000000;Pior;4875461.000000;Media;4055666.865000;Tempo;2.000000
;Profundidade;0;Melhor;3742556.000000;Pior;4969561.000000;Media;4058077.405000;Tempo;2.000000
;Profundidade;0;Melhor;3742556.000000;Pior;4787842.000000;Media;4043885.745000;Tempo;2.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4686941.000000;Media;4044074.465000;Tempo;2.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4761429.000000;Media;4032659.720000;Tempo;2.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4904987.000000;Media;4016590.945000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4787932.000000;Media;4016386.025000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4587120.000000;Media;4007426.650000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4832659.000000;Media;4017188.875000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;5057782.000000;Media;4019493.040000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4708203.000000;Media;3979111.665000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4536523.000000;Media;3960678.335000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4719579.000000;Media;3967018.625000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4835437.000000;Media;3951751.935000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4551717.000000;Media;3956225.735000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4983287.000000;Media;3938089.555000;Tempo;3.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4953984.000000;Media;3935568.865000;Tempo;4.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4585297.000000;Media;3924805.125000;Tempo;4.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4812087.000000;Media;3933647.485000;Tempo;4.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4634751.000000;Media;3913512.455000;Tempo;4.000000
;Profundidade;0;Melhor;3641474.000000;Pior;4709331.000000;Media;3912957.030000;Tempo;4.000000
