Instância;files/gr666.xml
Execução;1 / 2
Tamanho da Populaçap;200
Máximo de gerações;300
Mutação;0
Cruzamento;0
% Manpulação;30
% Mutação;1
Print Parcial;0
Ativa Recursivo;0
Percentual de Redução;75
Profundidade Máxima;5
Percentual de Eltismo;70
Seleção para Cruzamento;0
Forma de Seleção par Mutação;0

;Profundidade;0;Melhor;4091016.000000;Pior;4844321.000000;Media;4438628.640000;Tempo;0.000000
;Profundidade;0;Melhor;4091016.000000;Pior;4819335.000000;Media;4416205.270000;Tempo;0.000000
;Profundidade;0;Melhor;4091016.000000;Pior;4828736.000000;Media;4391046.435000;Tempo;0.000000
;Profundidade;0;Melhor;4091016.000000;Pior;4706192.000000;Media;4371978.070000;Tempo;1.000000
;Profundidade;0;Melhor;4049512.000000;Pior;5183101.000000;Media;4355602.605000;Tempo;1.000000
;Profundidade;0;Melhor;3999710.000000;Pior;4806112.000000;Media;4334130.480000;Tempo;1.000000
;Profundidade;0;Melhor;3999710.000000;Pior;4864162.000000;Media;4314606.810000;Tempo;1.000000
;Profundidade;0;Melhor;3999710.000000;Pior;4815018.000000;Media;4289394.020000;Tempo;1.000000
;Profundidade;0;Melhor;3999710.000000;Pior;4789579.000000;Media;4282677.760000;Tempo;1.000000
;Profundidade;0;Melhor;3977335.000000;Pior;4899071.000000;Media;4261569.190000;Tempo;1.000000
;Profundidade;0;Melhor;3977335.000000;Pior;4732771.000000;Media;4254824.075000;Tempo;1.000000
;Profundidade;0;Melhor;3977335.000000;Pior;4978386.000000;Media;4235997.240000;Tempo;1.000000
;Profundidade;0;Melhor;3977335.000000;Pior;5036432.000000;Media;4228007.425000;Tempo;1.000000
;Profundidade;0;Melhor;3977335.000000;Pior;4638708.000000;Media;4199851.590000;Tempo;1.000000
;Profundidade;0;Melhor;3888320.000000;Pior;4631781.000000;Media;4191593.165000;Tempo;1.000000
;Profundidade;0;Melhor;3888320.000000;Pior;5058507.000000;Media;4186562.500000;Tempo;1.000000
;Profundidade;0;Melhor;3888320.000000;Pior;4915647.000000;Media;4167094.960000;Tempo;2.000000
;Profundidade;0;Melhor;3888320.000000;Pior;4573913.000000;Media;4164342.945000;Tempo;2.000000
;Profundidade;0;Melhor;3888320.000000;Pior;4667897.000000;Media;4158940.175000;Tempo;2.000000
;Profundidade;0;Melhor;3857732.000000;Pior;4845909.000000;Media;4142250.835000;Tempo;2.000000
;Profundidade;0;Melhor;3857732.000000;Pior;4650045.000000;Media;4134293.845000;Tempo;2.000000
;Profundidade;0;Melhor;3857732.000000;Pior;4761960.000000;Media;4114826.900000;Tempo;2.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4649457.000000;Media;4113141.405000;Tempo;2.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4882421.000000;Media;4108857.905000;Tempo;2.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4658259.000000;Media;4088932.405000;Tempo;2.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4817135.000000;Media;4088669.505000;Tempo;2.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4753814.000000;Media;4082538.200000;Tempo;2.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4704455.000000;Media;4077040.245000;Tempo;2.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4901094.000000;Media;4084928.685000;Tempo;2.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4769800.000000;Media;4075272.055000;Tempo;2.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4633328.000000;Media;4063587.650000;Tempo;3.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4568989.000000;Media;4045776.860000;Tempo;3.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4752495.000000;Media;4040569.070000;Tempo;3.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4740293.000000;Media;4040896.345000;Tempo;3.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4710774.000000;Media;4032896.995000;Tempo;3.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4737571.000000;Media;4018794.905000;Tempo;3.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4651661.000000;Media;4022839.230000;Tempo;3.000000
;Profundidade;0;Melhor;3810383.000000;Pior;4789363.000000;Media;4006316.740000;Tempo;3.000000
;Profundidade;0;Melhor;3808296.000000;Pior;4799328.000000;Media;4010653.015000;Tempo;3.000000
;Profundidade;0;Melhor;3808296.000000;Pior;4691554.000000;Media;4005697.220000;Tempo;3.000000
;Profundidade;0;Melhor;3805473.000000;Pior;4722567.000000;Media;3999289.825000;Tempo;3.000000
;Profundidade;0;Melhor;3805473.000000;Pior;4868543.000000;Media;3996618.760000;Tempo;4.000000
;Profundidade;0;Melhor;3805473.000000;Pior;4743417.000000;Media;4000463.110000;Tempo;4.000000
;Profundidade;0;Melhor;3805473.000000;Pior;4892733.000000;Media;3999979.925000;Tempo;4.000000
;Profundidade;0;Melhor;3709968.000000;Pior;4860806.000000;Media;3991882.370000;Tempo;4.000000
;Profundidade;0;Melhor;3709968.000000;Pior;4972850.000000;Media;3970560.895000;Tempo;4.000000
;Profundidade;0;Melhor;3709968.000000;Pior;4664519.000000;Media;3964408.010000;Tempo;4.000000
;Profundidade;0;Melhor;3709968.000000;Pior;4859402.000000;Media;3963619.910000;Tempo;4.000000
;Profundidade;0;Melhor;3709968.000000;Pior;4572627.000000;Media;3955351.405000;Tempo;4.000000
;Profundidade;0;Melhor;3709968.000000;Pior;4603790.000000;Media;3950904.465000;Tempo;4.000000
;Profundidade;0;Melhor;3709968.000000;Pior;4595195.000000;Media;3946975.100000;Tempo;4.000000
;Profundidade;0;Melhor;3709968.000000;Pior;4758393.000000;Media;3938536.560000;Tempo;4.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4745809.000000;Media;3924271.520000;Tempo;4.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4545171.000000;Media;3935089.285000;Tempo;4.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4491984.000000;Media;3918793.430000;Tempo;4.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4844158.000000;Media;3939557.150000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4682382.000000;Media;3917829.635000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4626910.000000;Media;3910132.395000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4482765.000000;Media;3904605.575000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4670812.000000;Media;3895612.680000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4694079.000000;Media;3891971.315000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4454704.000000;Media;3882922.400000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4551619.000000;Media;3903695.980000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4746105.000000;Media;3879083.130000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4978719.000000;Media;3876558.195000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4631479.000000;Media;3882818.640000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4810777.000000;Media;3875377.210000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4615820.000000;Media;3857563.540000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4457381.000000;Media;3834716.855000;Tempo;5.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4855623.000000;Media;3863160.640000;Tempo;6.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4987231.000000;Media;3860645.800000;Tempo;6.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4519480.000000;Media;3820886.935000;Tempo;6.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4679744.000000;Media;3821588.560000;Tempo;6.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4482690.000000;Media;3816748.935000;Tempo;6.000000
;Profundidade;0;Melhor;3505521.000000;Pior;4841416.000000;Media;3827431.990000;Tempo;6.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4783837.000000;Media;3815506.220000;Tempo;6.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4638272.000000;Media;3807893.325000;Tempo;6.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4534216.000000;Media;3796217.320000;Tempo;6.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4749677.000000;Media;3788374.515000;Tempo;6.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4577332.000000;Media;3788421.260000;Tempo;6.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4552877.000000;Media;3791450.520000;Tempo;6.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4574399.000000;Media;3774279.745000;Tempo;6.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4644955.000000;Media;3784936.930000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4850498.000000;Media;3781138.720000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4642784.000000;Media;3761797.865000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4581218.000000;Media;3756935.915000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4644116.000000;Media;3785463.230000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4720128.000000;Media;3776008.010000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4479461.000000;Media;3758396.410000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4677397.000000;Media;3778939.205000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4506930.000000;Media;3744194.370000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4848965.000000;Media;3757802.610000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4679031.000000;Media;3755912.745000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4571869.000000;Media;3754570.275000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4713966.000000;Media;3758099.785000;Tempo;7.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4849429.000000;Media;3756602.180000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4728914.000000;Media;3756588.270000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4752009.000000;Media;3762550.085000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4925977.000000;Media;3734559.275000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4691077.000000;Media;3753455.775000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4631777.000000;Media;3739167.900000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4565650.000000;Media;3738078.240000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4741312.000000;Media;3737560.165000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4768781.000000;Media;3733738.315000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4955742.000000;Media;3736473.095000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4559157.000000;Media;3731975.240000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4763999.000000;Media;3730112.870000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4617512.000000;Media;3715382.250000;Tempo;8.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4741490.000000;Media;3714089.065000;Tempo;9.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4637897.000000;Media;3698787.205000;Tempo;9.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4628070.000000;Media;3708814.135000;Tempo;9.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4647416.000000;Media;3695857.855000;Tempo;9.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4822497.000000;Media;3718899.950000;Tempo;9.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4809595.000000;Media;3696922.600000;Tempo;9.000000
;Profundidade;0;Melhor;3498841.000000;Pior;4651888.000000;Media;3699570.765000;Tempo;9.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4452032.000000;Media;3700930.120000;Tempo;9.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4615114.000000;Media;3697520.465000;Tempo;9.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4568456.000000;Media;3700280.835000;Tempo;9.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4643217.000000;Media;3694595.135000;Tempo;9.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4705508.000000;Media;3696306.750000;Tempo;9.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4624057.000000;Media;3696198.875000;Tempo;9.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4774665.000000;Media;3682346.345000;Tempo;10.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4784322.000000;Media;3676564.930000;Tempo;10.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4568835.000000;Media;3675228.850000;Tempo;10.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4726897.000000;Media;3667456.640000;Tempo;10.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4759691.000000;Media;3684659.460000;Tempo;10.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4663498.000000;Media;3693630.800000;Tempo;10.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4579961.000000;Media;3678563.595000;Tempo;10.000000
;Profundidade;0;Melhor;3456836.000000;Pior;4365288.000000;Media;3664446.165000;Tempo;10.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4813636.000000;Media;3690521.770000;Tempo;10.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4699085.000000;Media;3658600.390000;Tempo;10.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4691251.000000;Media;3683510.340000;Tempo;10.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4542288.000000;Media;3663415.240000;Tempo;10.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4402077.000000;Media;3663933.690000;Tempo;10.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4324243.000000;Media;3649299.535000;Tempo;10.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4801642.000000;Media;3667339.675000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4813001.000000;Media;3662866.575000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4798227.000000;Media;3665337.335000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4673221.000000;Media;3653503.025000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4801824.000000;Media;3647650.165000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4685770.000000;Media;3665171.880000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4660370.000000;Media;3658720.445000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4467271.000000;Media;3650582.285000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4699141.000000;Media;3645166.455000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4527471.000000;Media;3642324.220000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4548414.000000;Media;3645816.060000;Tempo;11.000000
;Profundidade;0;Melhor;3425682.000000;Pior;4783283.000000;Media;3660737.685000;Tempo;11.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4813845.000000;Media;3637748.475000;Tempo;11.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4590288.000000;Media;3641255.300000;Tempo;11.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4510107.000000;Media;3624896.345000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4604521.000000;Media;3641948.175000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4533208.000000;Media;3639197.940000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4832195.000000;Media;3644924.030000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4665742.000000;Media;3628477.445000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4498117.000000;Media;3620130.705000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4837218.000000;Media;3631496.405000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4546467.000000;Media;3632846.385000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4506165.000000;Media;3624789.435000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;5070947.000000;Media;3633048.545000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4600419.000000;Media;3636042.330000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4845887.000000;Media;3633808.325000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4639210.000000;Media;3622354.920000;Tempo;12.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4459523.000000;Media;3610780.550000;Tempo;13.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4319234.000000;Media;3610820.595000;Tempo;13.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4632059.000000;Media;3615844.630000;Tempo;13.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4474771.000000;Media;3622191.665000;Tempo;13.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4854056.000000;Media;3614654.560000;Tempo;13.000000
;Profundidade;0;Melhor;3418052.000000;Pior;4677590.000000;Media;3638136.500000;Tempo;13.000000
