Instância;files/gr666.xml
Execução;2 / 2
Tamanho da Populaçap;200
Máximo de gerações;300
Mutação;0
Cruzamento;0
% Manpulação;30
% Mutação;1
Print Parcial;0
Ativa Recursivo;0
Percentual de Redução;75
Profundidade Máxima;5
Percentual de Eltismo;70
Seleção para Cruzamento;0
Forma de Seleção par Mutação;0

;Profundidade;0;Melhor;4069833.000000;Pior;4902206.000000;Media;4428757.795000;Tempo;0.000000
;Profundidade;0;Melhor;4045854.000000;Pior;4680138.000000;Media;4389805.890000;Tempo;1.000000
;Profundidade;0;Melhor;3987590.000000;Pior;4950044.000000;Media;4363672.615000;Tempo;1.000000
;Profundidade;0;Melhor;3987590.000000;Pior;4777387.000000;Media;4344024.575000;Tempo;1.000000
;Profundidade;0;Melhor;3906816.000000;Pior;4879767.000000;Media;4336746.980000;Tempo;1.000000
;Profundidade;0;Melhor;3906816.000000;Pior;4941304.000000;Media;4304455.735000;Tempo;1.000000
;Profundidade;0;Melhor;3890258.000000;Pior;4825984.000000;Media;4274682.190000;Tempo;2.000000
;Profundidade;0;Melhor;3890258.000000;Pior;4876721.000000;Media;4255724.230000;Tempo;2.000000
;Profundidade;0;Melhor;3890258.000000;Pior;4792712.000000;Media;4249131.925000;Tempo;2.000000
;Profundidade;0;Melhor;3890258.000000;Pior;5005344.000000;Media;4239142.445000;Tempo;2.000000
;Profundidade;0;Melhor;3890258.000000;Pior;4795202.000000;Media;4229289.565000;Tempo;3.000000
;Profundidade;0;Melhor;3890258.000000;Pior;4900652.000000;Media;4219486.780000;Tempo;3.000000
;Profundidade;0;Melhor;3890258.000000;Pior;4908648.000000;Media;4214024.960000;Tempo;3.000000
;Profundidade;0;Melhor;3890258.000000;Pior;4974813.000000;Media;4201338.085000;Tempo;4.000000
;Profundidade;0;Melhor;3890258.000000;Pior;5041324.000000;Media;4187125.360000;Tempo;4.000000
;Profundidade;0;Melhor;3846395.000000;Pior;4885157.000000;Media;4156980.975000;Tempo;5.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4814706.000000;Media;4158390.450000;Tempo;5.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4610092.000000;Media;4139372.300000;Tempo;5.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4753782.000000;Media;4125231.775000;Tempo;6.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4826078.000000;Media;4119746.600000;Tempo;7.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4661771.000000;Media;4101482.670000;Tempo;7.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4788936.000000;Media;4095108.425000;Tempo;7.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4824788.000000;Media;4070964.040000;Tempo;7.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4845482.000000;Media;4060774.735000;Tempo;8.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4754068.000000;Media;4053713.965000;Tempo;8.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4909510.000000;Media;4057221.365000;Tempo;9.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4726002.000000;Media;4041990.900000;Tempo;9.000000
;Profundidade;0;Melhor;3777431.000000;Pior;4797182.000000;Media;4036244.860000;Tempo;10.000000
;Profundidade;0;Melhor;3774073.000000;Pior;4767900.000000;Media;4029781.850000;Tempo;10.000000
;Profundidade;0;Melhor;3774073.000000;Pior;4875398.000000;Media;4017037.540000;Tempo;11.000000
;Profundidade;0;Melhor;3774073.000000;Pior;4822052.000000;Media;4020472.780000;Tempo;11.000000
;Profundidade;0;Melhor;3774073.000000;Pior;4706782.000000;Media;4000549.345000;Tempo;11.000000
;Profundidade;0;Melhor;3774073.000000;Pior;4745891.000000;Media;3998660.220000;Tempo;12.000000
;Profundidade;0;Melhor;3751933.000000;Pior;4773530.000000;Media;3984926.785000;Tempo;12.000000
;Profundidade;0;Melhor;3751933.000000;Pior;4650305.000000;Media;3992793.665000;Tempo;13.000000
;Profundidade;0;Melhor;3751933.000000;Pior;4832268.000000;Media;3977896.815000;Tempo;13.000000
;Profundidade;0;Melhor;3751933.000000;Pior;4829499.000000;Media;3974563.135000;Tempo;13.000000
;Profundidade;0;Melhor;3746043.000000;Pior;5017783.000000;Media;3965121.625000;Tempo;14.000000
;Profundidade;0;Melhor;3746043.000000;Pior;4870577.000000;Media;3961524.210000;Tempo;14.000000
;Profundidade;0;Melhor;3672144.000000;Pior;4851386.000000;Media;3971537.085000;Tempo;15.000000
;Profundidade;0;Melhor;3672144.000000;Pior;4794983.000000;Media;3940859.360000;Tempo;15.000000
;Profundidade;0;Melhor;3672144.000000;Pior;4696322.000000;Media;3936488.690000;Tempo;15.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4779115.000000;Media;3941673.410000;Tempo;16.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4681389.000000;Media;3926350.230000;Tempo;16.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4757915.000000;Media;3914227.955000;Tempo;16.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4650408.000000;Media;3905950.720000;Tempo;16.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4750301.000000;Media;3910047.910000;Tempo;17.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4737386.000000;Media;3898237.505000;Tempo;17.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4630240.000000;Media;3899189.050000;Tempo;17.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4735749.000000;Media;3884653.385000;Tempo;17.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4893639.000000;Media;3875280.325000;Tempo;17.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4804256.000000;Media;3875930.490000;Tempo;17.000000
;Profundidade;0;Melhor;3602081.000000;Pior;4718056.000000;Media;3864129.255000;Tempo;17.000000
;Profundidade;0;Melhor;3547248.000000;Pior;4731548.000000;Media;3861570.035000;Tempo;18.000000
;Profundidade;0;Melhor;3547248.000000;Pior;4707564.000000;Media;3875567.105000;Tempo;18.000000
;Profundidade;0;Melhor;3547248.000000;Pior;4746834.000000;Media;3852663.390000;Tempo;18.000000
;Profundidade;0;Melhor;3547248.000000;Pior;4614476.000000;Media;3848114.465000;Tempo;18.000000
;Profundidade;0;Melhor;3547248.000000;Pior;4927531.000000;Media;3855069.630000;Tempo;18.000000
;Profundidade;0;Melhor;3547248.000000;Pior;4696537.000000;Media;3849601.480000;Tempo;18.000000
;Profundidade;0;Melhor;3547248.000000;Pior;4819819.000000;Media;3838294.660000;Tempo;18.000000
;Profundidade;0;Melhor;3547248.000000;Pior;4666470.000000;Media;3862902.720000;Tempo;19.000000
;Profundidade;0;Melhor;3547248.000000;Pior;4768934.000000;Media;3837887.365000;Tempo;19.000000
;Profundidade;0;Melhor;3547248.000000;Pior;5107112.000000;Media;3836349.780000;Tempo;19.000000
